num_individuals,num_neighbors,num_facts,starting_knowledge,investigation_probability,philosophy,truth_mean,truth_total,false_mean,false_total
40,8,16,15,0.0,skeptical,0.5499057886557887,222,0.45009421134421135,185
40,8,16,15,0.0,skeptical,0.6029608585858586,244,0.39703914141414137,156
40,8,16,15,0.0,skeptical,0.6710847485847486,256,0.3289152514152514,130
40,8,16,15,0.0,skeptical,0.5727967171717173,226,0.4272032828282827,167
40,8,16,15,0.0,skeptical,0.6084027777777777,232,0.39159722222222226,157
40,8,16,15,0.0,reid,0.5703125,365,0.4296875,275
40,8,16,15,0.0,reid,0.6234375,399,0.3765625,241
40,8,16,15,0.0,reid,0.5328125,341,0.4671875,299
40,8,16,15,0.0,reid,0.6234375,399,0.3765625,241
40,8,16,15,0.0,reid,0.575,368,0.425,272
40,8,16,15,0.0,reid,0.603125,386,0.396875,254
40,8,16,15,0.0,reid,0.6265625,401,0.3734375,239
40,8,16,15,0.0,reid,0.659375,422,0.340625,218
40,8,16,15,0.0,reid,0.58125,372,0.41875,268
40,8,16,15,0.0,reid,0.5328125,341,0.4671875,299
40,8,16,15,0.0,direct,0.6765625,433,0.3234375,207
40,8,16,15,0.0,direct,0.7,448,0.3,192
40,8,16,15,0.0,direct,0.771875,494,0.228125,146
40,8,16,15,0.0,direct,0.696875,446,0.303125,194
40,8,16,15,0.0,direct,0.7390625,473,0.2609375,167
40,8,16,15,0.0,direct,0.8046875,515,0.1953125,125
40,8,16,15,0.0,direct,0.69375,444,0.30625,196
40,8,16,15,0.0,direct,0.7734375,495,0.2265625,145
40,8,16,15,0.0,direct,0.7015625,449,0.2984375,191
40,8,16,15,0.0,direct,0.69375,444,0.30625,196
40,8,16,15,0.0,indirect,0.571875,366,0.428125,274
40,8,16,15,0.0,indirect,0.615625,394,0.384375,246
40,8,16,15,0.0,indirect,0.640625,410,0.359375,230
40,8,16,15,0.0,indirect,0.646875,414,0.353125,226
40,8,16,15,0.0,indirect,0.6453125,413,0.3546875,227
40,8,16,15,0.0,indirect,0.5890625,377,0.4109375,263
40,8,16,15,0.0,indirect,0.6609375,423,0.3390625,217
40,8,16,15,0.0,indirect,0.6640625,425,0.3359375,215
40,8,16,15,0.0,indirect,0.628125,402,0.371875,238
40,8,16,15,0.0,indirect,0.671875,430,0.328125,210
40,8,16,15,0.2,skeptical,0.6420391414141413,263,0.3579608585858587,141
40,8,16,15,0.2,skeptical,0.5447138278388277,217,0.4552861721611722,179
40,8,16,15,0.2,skeptical,0.6405584693084693,254,0.35944153069153073,147
40,8,16,15,0.2,skeptical,0.5729987373737375,228,0.42700126262626253,170
40,8,16,15,0.2,skeptical,0.5781857031857035,226,0.4218142968142968,173
40,8,16,15,0.2,skeptical,0.5992968142968141,231,0.40070318570318564,158
40,8,16,15,0.2,skeptical,0.5860290404040405,229,0.41397095959595964,162
40,8,16,15,0.2,skeptical,0.6069323038073039,249,0.3930676961926961,157
40,8,16,15,0.2,skeptical,0.5589141414141414,217,0.44108585858585847,174
40,8,16,15,0.2,skeptical,0.5885484654234656,231,0.4114515345765345,165
40,8,16,15,0.2,reid,0.659375,422,0.340625,218
40,8,16,15,0.2,reid,0.6,384,0.4,256
40,8,16,15,0.2,reid,0.703125,450,0.296875,190
40,8,16,15,0.2,reid,0.65,416,0.35,224
40,8,16,15,0.2,reid,0.6703125,429,0.3296875,211
40,8,16,15,0.2,reid,0.66875,428,0.33125,212
40,8,16,15,0.2,reid,0.5109375,327,0.4890625,313
40,8,16,15,0.2,reid,0.625,400,0.375,240
40,8,16,15,0.2,reid,0.5953125,381,0.4046875,259
40,8,16,15,0.2,reid,0.5484375,351,0.4515625,289
40,8,16,15,0.2,direct,0.7640625,489,0.2359375,151
40,8,16,15,0.2,direct,0.7484375,479,0.2515625,161
40,8,16,15,0.2,direct,0.6421875,411,0.3578125,229
40,8,16,15,0.2,direct,0.721875,462,0.278125,178
40,8,16,15,0.2,direct,0.734375,470,0.265625,170
40,8,16,15,0.2,direct,0.771875,494,0.228125,146
40,8,16,15,0.2,direct,0.7515625,481,0.2484375,159
40,8,16,15,0.2,direct,0.696875,446,0.303125,194
40,8,16,15,0.2,direct,0.7390625,473,0.2609375,167
40,8,16,15,0.2,direct,0.7234375,463,0.2765625,177
40,8,16,15,0.2,indirect,0.5671875,363,0.4328125,277
40,8,16,15,0.2,indirect,0.5234375,335,0.4765625,305
40,8,16,15,0.2,indirect,0.565625,362,0.434375,278
40,8,16,15,0.2,indirect,0.653125,418,0.346875,222
40,8,16,15,0.2,indirect,0.5484375,351,0.4515625,289
40,8,16,15,0.2,indirect,0.734375,470,0.265625,170
40,8,16,15,0.2,indirect,0.6140625,393,0.3859375,247
40,8,16,15,0.2,indirect,0.596875,382,0.403125,258
40,8,16,15,0.2,indirect,0.5796875,371,0.4203125,269
40,8,16,15,0.2,indirect,0.5578125,357,0.4421875,283
40,8,16,15,0.4,skeptical,0.6286129148629149,242,0.37138708513708524,144
40,8,16,15,0.4,skeptical,0.6519832251082252,259,0.3480167748917748,139
40,8,16,15,0.4,skeptical,0.6398106060606061,252,0.3601893939393939,144
40,8,16,15,0.4,skeptical,0.546491772116772,227,0.4535082278832279,181
40,8,16,15,0.4,skeptical,0.607122113997114,245,0.392877886002886,154
40,8,16,15,0.4,skeptical,0.5228569347319346,205,0.4771430652680653,189
40,8,16,15,0.4,skeptical,0.6697032828282827,274,0.33029671717171716,133
40,8,16,15,0.4,skeptical,0.637165404040404,252,0.36283459595959594,145
40,8,16,15,0.4,skeptical,0.5357603507603507,215,0.4642396492396492,184
40,8,16,15,0.4,skeptical,0.6291598679098679,252,0.3708401320901319,153
40,8,16,15,0.4,reid,0.53125,340,0.46875,300
40,8,16,15,0.4,reid,0.665625,426,0.334375,214
40,8,16,15,0.4,reid,0.6078125,389,0.3921875,251
40,8,16,15,0.4,reid,0.5671875,363,0.4328125,277
40,8,16,15,0.4,reid,0.5203125,333,0.4796875,307
40,8,16,15,0.4,reid,0.6109375,391,0.3890625,249
40,8,16,15,0.4,reid,0.6859375,439,0.3140625,201
40,8,16,15,0.4,reid,0.6,384,0.4,256
40,8,16,15,0.4,reid,0.51875,332,0.48125,308
40,8,16,15,0.4,reid,0.65625,420,0.34375,220
40,8,16,15,0.4,direct,0.74375,476,0.25625,164
40,8,16,15,0.4,direct,0.7796875,499,0.2203125,141
40,8,16,15,0.4,direct,0.7703125,493,0.2296875,147
40,8,16,15,0.4,direct,0.7296875,467,0.2703125,173
40,8,16,15,0.4,direct,0.7328125,469,0.2671875,171
40,8,16,15,0.4,direct,0.6859375,439,0.3140625,201
40,8,16,15,0.4,direct,0.7765625,497,0.2234375,143
40,8,16,15,0.4,direct,0.7765625,497,0.2234375,143
40,8,16,15,0.4,direct,0.7421875,475,0.2578125,165
40,8,16,15,0.4,direct,0.7890625,505,0.2109375,135
40,8,16,15,0.4,indirect,0.51875,332,0.48125,308
40,8,16,15,0.4,indirect,0.5515625,353,0.4484375,287
40,8,16,15,0.4,indirect,0.675,432,0.325,208
40,8,16,15,0.4,indirect,0.5703125,365,0.4296875,275
40,8,16,15,0.4,indirect,0.5875,376,0.4125,264
40,8,16,15,0.4,indirect,0.7265625,465,0.2734375,175
40,8,16,15,0.4,indirect,0.6515625,417,0.3484375,223
40,8,16,15,0.4,indirect,0.5171875,331,0.4828125,309
40,8,16,15,0.4,indirect,0.609375,390,0.390625,250
40,8,16,15,0.4,indirect,0.615625,394,0.384375,246
40,8,16,15,0.6000000000000001,skeptical,0.6762398018648017,274,0.32376019813519813,131
40,8,16,15,0.6000000000000001,skeptical,0.5828282828282829,225,0.417171717171717,163
40,8,16,15,0.6000000000000001,skeptical,0.5556985375735375,221,0.44430146242646246,180
40,8,16,15,0.6000000000000001,skeptical,0.5603977272727272,219,0.4396022727272727,175
40,8,16,15,0.6000000000000001,skeptical,0.6141071428571427,241,0.38589285714285715,151
40,8,16,15,0.6000000000000001,skeptical,0.6357512626262625,257,0.36424873737373725,141
40,8,16,15,0.6000000000000001,skeptical,0.48082070707070707,192,0.5191792929292929,205
40,8,16,15,0.6000000000000001,skeptical,0.61065386002886,241,0.38934613997114,153
40,8,16,15,0.6000000000000001,skeptical,0.6132386363636365,237,0.38676136363636365,150
40,8,16,15,0.6000000000000001,skeptical,0.6229608585858586,242,0.3770391414141414,146
40,8,16,15,0.6000000000000001,reid,0.6859375,439,0.3140625,201
40,8,16,15,0.6000000000000001,reid,0.590625,378,0.409375,262
40,8,16,15,0.6000000000000001,reid,0.725,464,0.275,176
40,8,16,15,0.6000000000000001,reid,0.6234375,399,0.3765625,241
40,8,16,15,0.6000000000000001,reid,0.5921875,379,0.4078125,261
40,8,16,15,0.6000000000000001,reid,0.5953125,381,0.4046875,259
40,8,16,15,0.6000000000000001,reid,0.5734375,367,0.4265625,273
40,8,16,15,0.6000000000000001,reid,0.6359375,407,0.3640625,233
40,8,16,15,0.6000000000000001,reid,0.5765625,369,0.4234375,271
40,8,16,15,0.6000000000000001,reid,0.6671875,427,0.3328125,213
40,8,16,15,0.6000000000000001,direct,0.6953125,445,0.3046875,195
40,8,16,15,0.6000000000000001,direct,0.7375,472,0.2625,168
40,8,16,15,0.6000000000000001,direct,0.684375,438,0.315625,202
40,8,16,15,0.6000000000000001,direct,0.71875,460,0.28125,180
40,8,16,15,0.6000000000000001,direct,0.7640625,489,0.2359375,151
40,8,16,15,0.6000000000000001,direct,0.765625,490,0.234375,150
40,8,16,15,0.6000000000000001,direct,0.7640625,489,0.2359375,151
40,8,16,15,0.6000000000000001,direct,0.7625,488,0.2375,152
40,8,16,15,0.6000000000000001,direct,0.753125,482,0.246875,158
40,8,16,15,0.6000000000000001,direct,0.7171875,459,0.2828125,181
40,8,16,15,0.6000000000000001,indirect,0.6796875,435,0.3203125,205
40,8,16,15,0.6000000000000001,indirect,0.6515625,417,0.3484375,223
40,8,16,15,0.6000000000000001,indirect,0.6359375,407,0.3640625,233
40,8,16,15,0.6000000000000001,indirect,0.640625,410,0.359375,230
40,8,16,15,0.6000000000000001,indirect,0.6546875,419,0.3453125,221
40,8,16,15,0.6000000000000001,indirect,0.5703125,365,0.4296875,275
40,8,16,15,0.6000000000000001,indirect,0.6015625,385,0.3984375,255
40,8,16,15,0.6000000000000001,indirect,0.53125,340,0.46875,300
40,8,16,15,0.6000000000000001,indirect,0.5609375,359,0.4390625,281
40,8,16,15,0.6000000000000001,indirect,0.5390625,345,0.4609375,295
40,8,16,15,0.8,skeptical,0.5478196803196802,221,0.4521803196803197,176
40,8,16,15,0.8,skeptical,0.6770265151515154,268,0.32297348484848476,124
40,8,16,15,0.8,skeptical,0.6011018842268842,244,0.3988981157731158,154
40,8,16,15,0.8,skeptical,0.6087373737373738,232,0.3912626262626263,158
40,8,16,15,0.8,skeptical,0.680158522033522,265,0.3198414779664779,127
40,8,16,15,0.8,skeptical,0.6934460678210679,269,0.30655393217893206,120
40,8,16,15,0.8,skeptical,0.5454613442113443,214,0.4545386557886558,175
40,8,16,15,0.8,skeptical,0.6171906565656565,243,0.3828093434343434,153
40,8,16,15,0.8,skeptical,0.6071843434343436,240,0.39281565656565653,159
40,8,16,15,0.8,skeptical,0.6022416472416471,243,0.39775835275835286,163
40,8,16,15,0.8,reid,0.5234375,335,0.4765625,305
40,8,16,15,0.8,reid,0.5234375,335,0.4765625,305
40,8,16,15,0.8,reid,0.6515625,417,0.3484375,223
40,8,16,15,0.8,reid,0.615625,394,0.384375,246
40,8,16,15,0.8,reid,0.609375,390,0.390625,250
40,8,16,15,0.8,reid,0.6703125,429,0.3296875,211
40,8,16,15,0.8,reid,0.5546875,355,0.4453125,285
40,8,16,15,0.8,reid,0.5515625,353,0.4484375,287
40,8,16,15,0.8,reid,0.615625,394,0.384375,246
40,8,16,15,0.8,reid,0.6078125,389,0.3921875,251
40,8,16,15,0.8,direct,0.790625,506,0.209375,134
40,8,16,15,0.8,direct,0.746875,478,0.253125,162
40,8,16,15,0.8,direct,0.8109375,519,0.1890625,121
40,8,16,15,0.8,direct,0.7921875,507,0.2078125,133
40,8,16,15,0.8,direct,0.765625,490,0.234375,150
40,8,16,15,0.8,direct,0.659375,422,0.340625,218
40,8,16,15,0.8,direct,0.74375,476,0.25625,164
40,8,16,15,0.8,direct,0.7625,488,0.2375,152
40,8,16,15,0.8,direct,0.709375,454,0.290625,186
40,8,16,15,0.8,direct,0.740625,474,0.259375,166
40,8,16,15,0.8,indirect,0.753125,482,0.246875,158
40,8,16,15,0.8,indirect,0.596875,382,0.403125,258
40,8,16,15,0.8,indirect,0.571875,366,0.428125,274
40,8,16,15,0.8,indirect,0.6484375,415,0.3515625,225
40,8,16,15,0.8,indirect,0.721875,462,0.278125,178
40,8,16,15,0.8,indirect,0.603125,386,0.396875,254
40,8,16,15,0.8,indirect,0.496875,318,0.503125,322
40,8,16,15,0.8,indirect,0.5671875,363,0.4328125,277
40,8,16,15,0.8,indirect,0.68125,436,0.31875,204
40,8,16,15,0.8,indirect,0.5859375,375,0.4140625,265
40,8,300,15,0.0,skeptical,0.5960714285714286,348,0.40392857142857147,239
40,8,300,15,0.0,skeptical,0.6035164835164838,354,0.3964835164835165,234
40,8,300,15,0.0,skeptical,0.563360805860806,331,0.43663919413919405,258
40,8,300,15,0.0,skeptical,0.6346886446886447,369,0.3653113553113553,216
40,8,300,15,0.0,skeptical,0.5668315018315019,331,0.43316849816849806,257
40,8,300,15,0.0,skeptical,0.6855311355311355,406,0.31446886446886446,184
40,8,300,15,0.0,skeptical,0.6461996336996341,377,0.3538003663003663,206
40,8,300,15,0.0,skeptical,0.6176648351648352,365,0.3823351648351649,224
40,8,300,15,0.0,skeptical,0.5615476190476191,329,0.4384523809523809,257
40,8,300,15,0.0,skeptical,0.5773626373626374,337,0.4226373626373626,249
40,8,300,15,0.0,reid,0.558300395256917,5650,0.441699604743083,4470
40,8,300,15,0.0,reid,0.6273946360153257,6550,0.3726053639846743,3890
40,8,300,15,0.0,reid,0.5348837209302324,5520,0.4651162790697677,4800
40,8,300,15,0.0,reid,0.6138358778625954,6433,0.38616412213740464,4047
40,8,300,15,0.0,reid,0.5610465116279069,5790,0.43895348837209325,4530
40,8,300,15,0.0,reid,0.5512500000000002,5733,0.44874999999999987,4667
40,8,300,15,0.0,reid,0.543320610687023,5694,0.4566793893129771,4786
40,8,300,15,0.0,reid,0.6739423076923077,7009,0.32605769230769244,3391
40,8,300,15,0.0,reid,0.47984790874524724,5048,0.5201520912547528,5472
40,8,300,15,0.0,reid,0.5941176470588239,6060,0.4058823529411767,4140
40,8,300,15,0.0,direct,0.9025380636068523,4691,0.0974619363931479,511
40,8,300,15,0.0,direct,0.9278656879529485,4732,0.07213431204705151,371
40,8,300,15,0.0,direct,0.8723268566915336,4750,0.1276731433084661,699
40,8,300,15,0.0,direct,0.9073838843430012,5789,0.09261611565699877,594
40,8,300,15,0.0,direct,0.8827705104270354,5249,0.11722948957296438,700
40,8,300,15,0.0,direct,0.8896283996985723,4877,0.11037160030142765,609
40,8,300,15,0.0,direct,0.8536380019065906,5292,0.1463619980934097,910
40,8,300,15,0.0,direct,0.8559712841578134,5448,0.14402871584218682,920
40,8,300,15,0.0,direct,0.8948947565324218,4716,0.10510524346757817,558
40,8,300,15,0.0,direct,0.930528036451368,5033,0.06947196354863214,380
40,8,300,15,0.0,indirect,0.6405926222704739,6509,0.35940737772952625,3658
40,8,300,15,0.0,indirect,0.479358474481525,5134,0.5206415255184751,5576
40,8,300,15,0.0,indirect,0.5307467040170089,5430,0.46925329598299115,4802
40,8,300,15,0.0,indirect,0.571178044750127,6176,0.4288219552498728,4638
40,8,300,15,0.0,indirect,0.5909390708718711,5824,0.40906092912812897,4037
40,8,300,15,0.0,indirect,0.5895438627996767,6103,0.4104561372003233,4249
40,8,300,15,0.0,indirect,0.6957478385054812,7101,0.30425216149451917,3105
40,8,300,15,0.0,indirect,0.6786572160850912,6826,0.321342783914909,3238
40,8,300,15,0.0,indirect,0.5812256809338525,5975,0.418774319066148,4305
40,8,300,15,0.0,indirect,0.5888721416195426,5769,0.4111278583804574,4028
40,8,300,15,0.2,skeptical,0.5272069597069599,309,0.47279304029304026,273
40,8,300,15,0.2,skeptical,0.6537637362637363,385,0.34623626373626376,203
40,8,300,15,0.2,skeptical,0.614139194139194,364,0.38586080586080584,226
40,8,300,15,0.2,skeptical,0.5662912087912088,328,0.4337087912087913,253
40,8,300,15,0.2,skeptical,0.5435714285714286,321,0.4564285714285715,267
40,8,300,15,0.2,skeptical,0.5535164835164835,324,0.4464835164835165,262
40,8,300,15,0.2,skeptical,0.5267948717948717,309,0.4732051282051283,279
40,8,300,15,0.2,skeptical,0.681529304029304,399,0.31847069597069594,187
40,8,300,15,0.2,skeptical,0.6353617216117217,372,0.36463827838827834,208
40,8,300,15,0.2,skeptical,0.6102106227106228,354,0.3897893772893773,223
40,8,300,15,0.2,reid,0.6172348484848484,6518,0.3827651515151516,4042
40,8,300,15,0.2,reid,0.6069230769230771,6312,0.3930769230769231,4088
40,8,300,15,0.2,reid,0.5450772200772199,5647,0.4549227799227801,4713
40,8,300,15,0.2,reid,0.5674038461538464,5901,0.4325961538461538,4499
40,8,300,15,0.2,reid,0.5745078740157481,5837,0.42549212598425185,4323
40,8,300,15,0.2,reid,0.5828301886792452,6178,0.41716981132075476,4422
40,8,300,15,0.2,reid,0.65400390625,6697,0.34599609375,3543
40,8,300,15,0.2,reid,0.5030651340996168,5252,0.49693486590038327,5188
40,8,300,15,0.2,reid,0.6305220883534137,6280,0.3694779116465862,3680
40,8,300,15,0.2,reid,0.5797752808988762,6192,0.4202247191011236,4488
40,8,300,15,0.2,direct,0.928125498095892,5775,0.07187450190410831,450
40,8,300,15,0.2,direct,0.8795374014612225,5764,0.12046259853877754,792
40,8,300,15,0.2,direct,0.9093283007045633,4505,0.0906716992954366,452
40,8,300,15,0.2,direct,0.8785370956306636,4622,0.12146290436933624,642
40,8,300,15,0.2,direct,0.9194329677341374,3934,0.0805670322658625,350
40,8,300,15,0.2,direct,0.8739610173762792,5589,0.12603898262372112,809
40,8,300,15,0.2,direct,0.9259612118351092,5195,0.07403878816489105,419
40,8,300,15,0.2,direct,0.8942075134081922,4837,0.10579248659180789,576
40,8,300,15,0.2,direct,0.9243097891281973,6248,0.07569021087180268,514
40,8,300,15,0.2,direct,0.9067150855778425,4679,0.09328491442215756,485
40,8,300,15,0.2,indirect,0.6194555585888831,6468,0.380544441411117,3975
40,8,300,15,0.2,indirect,0.5472221207521086,5650,0.45277787924789126,4671
40,8,300,15,0.2,indirect,0.6509526211358094,6619,0.3490473788641908,3550
40,8,300,15,0.2,indirect,0.5475346046823744,5672,0.4524653953176257,4687
40,8,300,15,0.2,indirect,0.6169586023852573,6192,0.38304139761474276,3845
40,8,300,15,0.2,indirect,0.5852140077821015,6016,0.41478599221789897,4264
40,8,300,15,0.2,indirect,0.6132046434972052,6180,0.3867953565027951,3900
40,8,300,15,0.2,indirect,0.5989341085271315,6181,0.4010658914728683,4139
40,8,300,15,0.2,indirect,0.64116183579458,6825,0.35883816420542014,3820
40,8,300,15,0.2,indirect,0.5740886948390792,5924,0.4259113051609208,4395
40,8,300,15,0.4,skeptical,0.645357142857143,379,0.35464285714285715,210
40,8,300,15,0.4,skeptical,0.6023076923076924,352,0.39769230769230773,235
40,8,300,15,0.4,skeptical,0.5922619047619049,350,0.40773809523809523,243
40,8,300,15,0.4,skeptical,0.5596428571428573,331,0.44035714285714284,261
40,8,300,15,0.4,skeptical,0.5571703296703298,327,0.4428296703296703,260
40,8,300,15,0.4,skeptical,0.6566666666666667,385,0.3433333333333334,203
40,8,300,15,0.4,skeptical,0.5881684981684981,346,0.4118315018315018,240
40,8,300,15,0.4,skeptical,0.5860714285714285,342,0.4139285714285714,244
40,8,300,15,0.4,skeptical,0.6304761904761904,368,0.3695238095238096,219
40,8,300,15,0.4,skeptical,0.6096153846153847,359,0.39038461538461544,228
40,8,300,15,0.4,reid,0.5366141732283467,5452,0.46338582677165335,4708
40,8,300,15,0.4,reid,0.6166338582677166,6265,0.38336614173228345,3895
40,8,300,15,0.4,reid,0.607758620689655,6345,0.39224137931034486,4095
40,8,300,15,0.4,reid,0.6526061776061776,6761,0.3473938223938225,3599
40,8,300,15,0.4,reid,0.6420275590551182,6523,0.3579724409448818,3637
40,8,300,15,0.4,reid,0.46259689922480635,4774,0.5374031007751938,5546
40,8,300,15,0.4,reid,0.627767175572519,6579,0.37223282442748085,3901
40,8,300,15,0.4,reid,0.6410642570281128,6385,0.3589357429718877,3575
40,8,300,15,0.4,reid,0.58837890625,6025,0.41162109375,4215
40,8,300,15,0.4,reid,0.58291015625,5969,0.41708984375,4271
40,8,300,15,0.4,direct,0.7708787840454969,5081,0.22912121595450316,1514
40,8,300,15,0.4,direct,0.9185288723726958,5015,0.08147112762730443,448
40,8,300,15,0.4,direct,0.9219325426736743,5935,0.07806745732632547,506
40,8,300,15,0.4,direct,0.8558994005651682,4274,0.1441005994348317,723
40,8,300,15,0.4,direct,0.9068121742444418,5450,0.09318782575555824,563
40,8,300,15,0.4,direct,0.8761079530319187,6561,0.12389204696808147,930
40,8,300,15,0.4,direct,0.8463598123973256,5018,0.15364018760267426,914
40,8,300,15,0.4,direct,0.8824090971894073,4208,0.11759090281059256,566
